1913.46 5.88802e-37
1913.92 1.74744e-26
1914.38 8.55123e-17
1914.84 1.12741e-10
1915.3 2.06065e-06
1915.77 2.46959e-06
1916.23 9.8561e-26
1916.69 1.65554e-13
1917.15 2.13221e-07
1917.61 0.000438321
1918.08 0.00118028
1918.54 0.000646517
1919 2.69213e-05
1919.46 7.56545e-10
1919.92 8.61701e-40
1920.39 1.29919e-29
1920.85 0
1921.31 2.94448e-12
1921.77 7.53883e-06
1922.23 0.00022174
1922.7 0.00080443
1923.16 0.000992182
1923.62 4.82164e-05
1924.08 3.50498e-38
1924.54 2.25463e-09
1925.01 0.000886761
1925.47 0.00927458
1925.93 0.00199872
1926.39 0.000511779
1926.85 1.22578e-06
1927.32 2.44224e-10
1927.78 1.74878e-05
1928.24 8.60871e-06
1928.7 2.3643e-17
1929.16 0.000109246
1929.63 0.000984863
1930.09 6.37144e-05
1930.55 9.64801e-07
1931.01 6.96232e-11
1931.47 1.7664e-06
1931.94 1.75753e-05
1932.4 0.00845642
1932.86 0.000120938
1933.32 0.00542126
1933.78 0.000201889
1934.25 1.49048e-06
1934.71 0.00975799
1935.17 0.0463304
1935.63 0.0133884
1936.09 0.00107303
1936.56 2.4383e-09
1937.02 0.00131173
1937.48 0.00195558
1937.94 4.78938e-05
1938.4 0.00115548
1938.87 0.00027714
1939.33 1.53467e-08
1939.79 8.02405e-13
1940.25 0.00567395
1940.71 0.00518295
1941.18 0.000150982
1941.64 0.000103011
1942.1 0.0595359
1942.56 0.192256
1943.02 0.07994
1943.49 0.0255381
1943.95 0.00516412
1944.41 0.000678731
1944.87 7.70612e-07
1945.33 0.0120568
1945.8 0.0280701
1946.26 0.0192749
1946.72 0.147782
1947.18 0.00155648
1947.64 0.00885495
1948.11 0.00474507
1948.57 0.00959867
1949.03 0.0301202
1949.49 0.0329875
1949.95 0.0456313
1950.42 0.0851691
1950.88 0.0203984
1951.34 0.247892
1951.8 0.24412
1952.26 0.0319364
1952.73 0.0872985
1953.19 0.0175824
1953.65 0.0477446
1954.11 0.0626906
1954.57 0.0529894
1955.04 0.0547025
1955.5 0.00762785
1955.96 0.0385287
1956.42 0.0079732
1956.88 0.0266918
1957.35 0.0418896
1957.81 0.0300788
1958.27 0.0121278
1958.73 0.0282737
1959.19 0.00310317
1959.66 0.0869213
1960.12 0.23321
1960.58 0.195456
1961.04 0.0142545
1961.5 0.26324
1961.97 0.113895
1962.43 0.149512
1962.89 0.026647
1963.35 0.00429338
1963.81 0.0580298
1964.28 0.109775
1964.74 0.155289
1965.2 0.206114
1965.66 0.223906
1966.12 0.229087
1966.59 0.383568
1967.05 0.502947
1967.51 0.382639
1967.97 0.0574468
1968.43 0.383059
1968.9 0.502943
1969.36 0.297515
1969.82 0.706891
1970.28 0.49207
1970.74 0.444758
1971.21 0.136836
1971.67 0.0208641
1972.13 0.105973
1972.59 0.483801
1973.05 0.47587
1973.52 0.513174
1973.98 0.165213
1974.44 0.221013
1974.9 0.636605
1975.36 0.495271
1975.83 0.208545
